name,id,season,end_n,end_rate
pitcher_reverse,24048,2022,31,0.0967742
pitcher_reverse,24048,2025,74,0.243243
pitcher_reverse,24051,2022,427,0.236534
pitcher_reverse,24051,2023,731,0.164159
pitcher_reverse,24051,2024,741,0.165992
pitcher_reverse,24051,2025,751,0.163782
pitcher_reverse,24052,2022,214,0.182243
pitcher_reverse,24053,2022,2525,0.285941
pitcher_reverse,24053,2023,5294,0.273517
pitcher_reverse,24055,2022,260,0.173077
pitcher_reverse,24055,2023,429,0.118881
pitcher_reverse,24055,2024,517,0.131528
pitcher_reverse,24055,2025,1811,0.221977
pitcher_reverse,24056,2022,1256,0.244427
pitcher_reverse,24056,2023,2089,0.256103
pitcher_reverse,24056,2025,2501,0.259096
pitcher_reverse,24059,2022,197,0.218274
pitcher_reverse,24059,2023,600,0.218333
pitcher_reverse,24059,2024,617,0.218801
pitcher_reverse,24063,2022,836,0.241627
pitcher_reverse,24063,2023,1685,0.277745
pitcher_reverse,24063,2024,2491,0.282216
pitcher_reverse,24063,2025,4019,0.277432
pitcher_reverse,24064,2022,410,0.309756
pitcher_reverse,24064,2023,503,0.266402
pitcher_reverse,24064,2024,657,0.246575
pitcher_reverse,24064,2025,675,0.25037
pitcher_reverse,24065,2024,90,0.322222
pitcher_reverse,24065,2025,188,0.297872
pitcher_reverse,24069,2023,21,0.0
pitcher_reverse,24069,2024,30,0.0666667
pitcher_reverse,24069,2025,54,0.203704
pitcher_reverse,24073,2023,24,0.0833333
pitcher_reverse,24076,2022,55,0.381818
pitcher_reverse,24076,2023,603,0.25539
pitcher_reverse,24076,2024,1946,0.283659
pitcher_reverse,24076,2025,2549,0.271479
pitcher_reverse,24078,2023,312,0.24359
pitcher_reverse,24078,2024,535,0.242991
pitcher_reverse,24078,2025,1350,0.28
pitcher_reverse,24084,2023,48,0.0208333
pitcher_reverse,24085,2022,2369,0.288729
pitcher_reverse,24085,2023,3136,0.290179
pitcher_reverse,24086,2022,524,0.28626
pitcher_reverse,24086,2023,932,0.266094
pitcher_reverse,24086,2024,2426,0.305853
pitcher_reverse,24088,2022,322,0.267081
pitcher_reverse,24088,2023,622,0.297428
pitcher_reverse,24088,2024,820,0.331707
pitcher_reverse,24088,2025,837,0.330944
pitcher_reverse,24089,2022,736,0.248641
pitcher_reverse,24089,2023,1164,0.241409
pitcher_reverse,24089,2024,1999,0.232616
pitcher_reverse,24094,2022,28,0.142857
pitcher_reverse,24094,2023,168,0.077381
pitcher_reverse,24094,2024,373,0.238606
pitcher_reverse,24097,2022,179,0.296089
pitcher_reverse,24099,2022,40,0.1
pitcher_reverse,24099,2023,574,0.165505
pitcher_reverse,24099,2024,1964,0.240835
pitcher_reverse,24099,2025,3047,0.240564
pitcher_reverse,24100,2022,406,0.256158
pitcher_reverse,24100,2023,2169,0.25219
pitcher_reverse,24100,2024,4022,0.259324
pitcher_reverse,24100,2025,4479,0.25921
pitcher_reverse,24102,2022,58,0.0517241
pitcher_reverse,24102,2025,211,0.241706
pitcher_reverse,24104,2025,85,0.270588
pitcher_reverse,24105,2022,15,0.0666667
pitcher_reverse,24105,2023,174,0.0804598
pitcher_reverse,24107,2022,24,0.0833333
pitcher_reverse,24107,2025,75,0.266667
pitcher_reverse,24109,2022,2917,0.21049
pitcher_reverse,24109,2023,3092,0.215395
pitcher_reverse,24110,2022,2018,0.269078
pitcher_reverse,24112,2022,68,0.0
pitcher_reverse,24112,2023,226,0.0929204
pitcher_reverse,24112,2024,285,0.108772
pitcher_reverse,24113,2022,32,0.03125
pitcher_reverse,24113,2023,123,0.0162602
pitcher_reverse,24113,2024,169,0.106509
pitcher_reverse,24113,2025,245,0.118367
pitcher_reverse,24115,2022,1642,0.303289
pitcher_reverse,24115,2023,4291,0.353764
pitcher_reverse,24115,2024,6837,0.37575
pitcher_reverse,24115,2025,7125,0.373754
pitcher_reverse,24116,2022,142,0.190141
pitcher_reverse,24116,2025,191,0.272251
pitcher_reverse,24117,2022,526,0.410646
pitcher_reverse,24117,2023,546,0.395604
pitcher_reverse,24118,2022,485,0.259794
pitcher_reverse,24118,2023,529,0.251418
pitcher_reverse,24126,2022,1976,0.198381
pitcher_reverse,24129,2022,1039,0.27719
pitcher_reverse,24129,2023,1368,0.290936
pitcher_reverse,24129,2024,2390,0.319247
pitcher_reverse,24129,2025,3551,0.318783
pitcher_reverse,24131,2022,80,0.025
pitcher_reverse,24131,2025,144,0.152778
pitcher_reverse,24133,2022,865,0.217341
pitcher_reverse,24133,2023,880,0.213636
pitcher_reverse,24133,2025,970,0.204124
pitcher_reverse,24135,2022,45,0.0444444
pitcher_reverse,24135,2023,107,0.0373832
pitcher_reverse,24136,2022,164,0.0914634
pitcher_reverse,24136,2023,515,0.234951
pitcher_reverse,24136,2024,880,0.243182
pitcher_reverse,24136,2025,1959,0.251149
pitcher_reverse,24140,2022,2999,0.206069
pitcher_reverse,24140,2023,3329,0.210574
pitcher_reverse,24146,2022,1085,0.247005
pitcher_reverse,24147,2022,1285,0.225681
pitcher_reverse,24151,2022,660,0.266667
pitcher_reverse,24152,2023,767,0.0625815
pitcher_reverse,24152,2024,1618,0.216316
pitcher_reverse,24153,2023,154,0.038961
pitcher_reverse,24153,2024,266,0.109023
pitcher_reverse,24154,2023,190,0.0473684
pitcher_reverse,24156,2023,37,0.0
pitcher_reverse,24156,2025,81,0.160494
pitcher_reverse,24157,2023,527,0.056926
pitcher_reverse,24157,2024,697,0.0889527
pitcher_reverse,24157,2025,784,0.105867
pitcher_reverse,24161,2023,170,0.0411765
pitcher_reverse,24161,2024,356,0.182584
pitcher_reverse,24164,2023,2577,0.181995
pitcher_reverse,24164,2024,4549,0.161794
pitcher_reverse,24165,2023,96,0.229167
pitcher_reverse,24165,2024,157,0.261146
pitcher_reverse,24166,2023,153,0.0784314
pitcher_reverse,24166,2024,541,0.243993
pitcher_reverse,24166,2025,811,0.218249
pitcher_reverse,24167,2023,210,0.0857143
pitcher_reverse,24167,2024,296,0.155405
pitcher_reverse,24168,2023,42,0.0952381
pitcher_reverse,24169,2023,62,0.016129
pitcher_reverse,24169,2024,394,0.263959
pitcher_reverse,24169,2025,828,0.271739
pitcher_reverse,24170,2023,15,0.0
pitcher_reverse,24170,2024,57,0.298246
pitcher_reverse,24172,2023,24,0.125
pitcher_reverse,24173,2023,327,0.171254
pitcher_reverse,24173,2024,366,0.199454
pitcher_reverse,24178,2023,361,0.166205
pitcher_reverse,24178,2024,965,0.241451
pitcher_reverse,24178,2025,1746,0.245704
pitcher_reverse,24179,2023,261,0.118774
pitcher_reverse,24179,2025,426,0.20892
pitcher_reverse,24181,2023,49,0.163265
pitcher_reverse,24181,2024,85,0.211765
pitcher_reverse,24183,2023,23,0.0434783
pitcher_reverse,24183,2024,507,0.266272
pitcher_reverse,24183,2025,1003,0.25324
pitcher_reverse,24184,2024,16,0.25
pitcher_reverse,24184,2025,64,0.171875
pitcher_reverse,24185,2023,564,0.234043
pitcher_reverse,24185,2024,1586,0.266709
pitcher_reverse,24185,2025,1876,0.260128
pitcher_reverse,24193,2023,2368,0.175676
pitcher_reverse,24197,2023,380,0.281579
pitcher_reverse,24197,2024,407,0.287469
pitcher_reverse,24197,2025,463,0.295896
pitcher_reverse,24198,2023,86,0.197674
pitcher_reverse,24201,2023,22,0.0
pitcher_reverse,24201,2024,70,0.371429
pitcher_reverse,24202,2023,15,0.0
pitcher_reverse,24202,2024,47,0.276596
pitcher_reverse,24203,2023,22,0.0
pitcher_reverse,24203,2024,91,0.340659
pitcher_reverse,24205,2023,322,0.310559
pitcher_reverse,24205,2024,866,0.299076
pitcher_reverse,24205,2025,1031,0.27934
pitcher_reverse,24209,2023,724,0.270718
pitcher_reverse,24209,2024,751,0.270306
pitcher_reverse,24209,2025,1446,0.235131
pitcher_reverse,24211,2023,238,0.214286
pitcher_reverse,24211,2024,856,0.204439
pitcher_reverse,24211,2025,965,0.204145
pitcher_reverse,24213,2023,20,0.05
pitcher_reverse,24213,2025,46,0.195652
pitcher_reverse,24222,2023,2944,0.218071
pitcher_reverse,24222,2024,5701,0.222768
pitcher_reverse,24222,2025,8097,0.224034
pitcher_reverse,24223,2023,1551,0.212121
pitcher_reverse,24224,2023,151,0.337748
pitcher_reverse,24224,2024,750,0.346667
pitcher_reverse,24224,2025,1923,0.334893
pitcher_reverse,24226,2023,78,0.0769231
pitcher_reverse,24226,2024,432,0.284722
pitcher_reverse,24229,2023,104,0.0480769
pitcher_reverse,24234,2023,191,0.167539
pitcher_reverse,24234,2024,622,0.276527
pitcher_reverse,24234,2025,1500,0.264667
pitcher_reverse,24237,2023,2875,0.286609
pitcher_reverse,24239,2023,1045,0.203828
pitcher_reverse,24240,2023,566,0.217314
pitcher_reverse,24240,2024,2662,0.24831
pitcher_reverse,24240,2025,4561,0.246656
pitcher_reverse,24241,2023,385,0.171429
pitcher_reverse,24241,2024,592,0.219595
pitcher_reverse,24244,2024,24,0.333333
pitcher_reverse,24244,2025,84,0.27381
pitcher_reverse,24246,2023,36,0.0555556
pitcher_reverse,24247,2023,57,0.0
pitcher_reverse,24247,2025,207,0.178744
pitcher_reverse,24248,2023,358,0.0642458
pitcher_reverse,24252,2023,951,0.214511
pitcher_reverse,24252,2024,2171,0.233072
pitcher_reverse,24252,2025,3419,0.238081
pitcher_reverse,24253,2023,187,0.0695187
pitcher_reverse,24254,2023,13,0.0
pitcher_reverse,24258,2023,18,0.0
pitcher_reverse,24259,2023,121,0.0991736
pitcher_reverse,24262,2023,38,0.0263158
pitcher_reverse,24265,2023,198,0.257576
pitcher_reverse,24265,2024,1183,0.32967
pitcher_reverse,24265,2025,2098,0.344137
pitcher_reverse,24267,2023,12,0.0
pitcher_reverse,24267,2024,71,0.267606
pitcher_reverse,24268,2023,57,0.0175439
pitcher_reverse,24268,2024,130,0.2
pitcher_reverse,24268,2025,168,0.22619
pitcher_reverse,24269,2023,1986,0.238671
pitcher_reverse,24271,2023,861,0.24971
pitcher_reverse,24276,2024,80,0.1875
pitcher_reverse,24277,2023,65,0.430769
pitcher_reverse,24277,2024,207,0.342995
pitcher_reverse,24281,2023,16,0.0
pitcher_reverse,24281,2024,62,0.193548
pitcher_reverse,24283,2023,2958,0.200811
pitcher_reverse,24283,2024,4839,0.197561
pitcher_reverse,24286,2023,72,0.0694444
pitcher_reverse,24286,2024,748,0.204545
pitcher_reverse,24286,2025,2562,0.235363
pitcher_reverse,24293,2023,16,0.0625
pitcher_reverse,24300,2023,1448,0.320442
pitcher_reverse,24300,2024,4084,0.262733
pitcher_reverse,24300,2025,6591,0.255045
pitcher_reverse,24303,2023,1163,0.183147
pitcher_reverse,24305,2023,1210,0.267769
pitcher_reverse,24305,2024,4096,0.265381
pitcher_reverse,24305,2025,4798,0.264277
pitcher_reverse,24306,2023,1403,0.263721
pitcher_reverse,24306,2024,2819,0.234835
pitcher_reverse,24307,2023,1177,0.259133
pitcher_reverse,24310,2023,1102,0.209619
pitcher_reverse,24310,2024,2831,0.162134
pitcher_reverse,24310,2025,4105,0.1581
pitcher_reverse,24311,2023,34,0.0588235
pitcher_reverse,24313,2023,742,0.284367
pitcher_reverse,24314,2024,36,0.222222
pitcher_reverse,24314,2025,412,0.32767
pitcher_reverse,24317,2025,290,0.258621
pitcher_reverse,24319,2024,752,0.280585
pitcher_reverse,24319,2025,1771,0.247318
pitcher_reverse,24327,2024,2903,0.187392
pitcher_reverse,24328,2025,1281,0.230289
pitcher_reverse,24329,2024,315,0.257143
pitcher_reverse,24329,2025,1160,0.302586
pitcher_reverse,24333,2024,4,0.5
pitcher_reverse,24333,2025,18,0.277778
pitcher_reverse,24334,2024,200,0.325
pitcher_reverse,24338,2024,55,0.4
pitcher_reverse,24339,2024,85,0.317647
pitcher_reverse,24340,2024,174,0.155172
pitcher_reverse,24343,2024,863,0.336037
pitcher_reverse,24343,2025,1124,0.318505
pitcher_reverse,24344,2024,969,0.23323
pitcher_reverse,24344,2025,1466,0.264666
pitcher_reverse,24346,2024,79,0.278481
pitcher_reverse,24349,2025,270,0.32963
pitcher_reverse,24355,2024,562,0.366548
pitcher_reverse,24355,2025,1360,0.330147
pitcher_reverse,24358,2024,54,0.259259
pitcher_reverse,24369,2024,75,0.32
pitcher_reverse,24369,2025,136,0.25
pitcher_reverse,24370,2024,59,0.152542
pitcher_reverse,24373,2024,130,0.230769
pitcher_reverse,24373,2025,146,0.253425
pitcher_reverse,24374,2024,27,0.407407
pitcher_reverse,24376,2024,218,0.334862
pitcher_reverse,24376,2025,227,0.330396
pitcher_reverse,24377,2024,138,0.210145
pitcher_reverse,24380,2024,36,0.222222
pitcher_reverse,24387,2024,1002,0.234531
pitcher_reverse,24388,2024,1311,0.263921
pitcher_reverse,24389,2024,2046,0.275171
pitcher_reverse,24389,2025,3490,0.258739
pitcher_reverse,24390,2024,20,0.15
pitcher_reverse,24391,2024,34,0.382353
pitcher_reverse,24392,2024,269,0.29368
pitcher_reverse,24392,2025,1337,0.344802
pitcher_reverse,24394,2025,54,0.203704
pitcher_reverse,24398,2024,111,0.207207
pitcher_reverse,24399,2024,326,0.303681
pitcher_reverse,24399,2025,345,0.289855
pitcher_reverse,24401,2025,359,0.256267
pitcher_reverse,24410,2024,2796,0.234979
pitcher_reverse,24410,2025,5690,0.208612
pitcher_reverse,24411,2024,271,0.243542
pitcher_reverse,24411,2025,1223,0.220769
pitcher_reverse,24412,2024,83,0.26506
pitcher_reverse,24420,2025,84,0.392857
pitcher_reverse,24423,2024,1955,0.275192
pitcher_reverse,24424,2024,814,0.212531
pitcher_reverse,24425,2024,172,0.284884
pitcher_reverse,24425,2025,198,0.282828
pitcher_reverse,24433,2025,41,0.146341
pitcher_reverse,24434,2024,133,0.390977
pitcher_reverse,24434,2025,341,0.334311
pitcher_reverse,24440,2024,2245,0.241871
pitcher_reverse,24444,2024,1106,0.183544
pitcher_reverse,24444,2025,2244,0.198752
pitcher_reverse,24446,2024,21,0.047619
pitcher_reverse,24446,2025,105,0.104762
pitcher_reverse,24447,2024,905,0.230939
pitcher_reverse,24447,2025,2784,0.210129
pitcher_reverse,24449,2024,32,0.34375
pitcher_reverse,24450,2024,38,0.289474
pitcher_reverse,24450,2025,59,0.322034
pitcher_reverse,24451,2024,17,0.176471
pitcher_reverse,24452,2024,39,0.435897
pitcher_reverse,24452,2025,166,0.331325
pitcher_reverse,24459,2024,2124,0.272599
pitcher_reverse,24459,2025,3084,0.25454
pitcher_reverse,24460,2024,2122,0.240811
pitcher_reverse,24460,2025,4161,0.22759
pitcher_reverse,24461,2024,1088,0.202206
pitcher_reverse,24463,2024,1070,0.241121
pitcher_reverse,24465,2024,1295,0.150579
pitcher_reverse,24465,2025,4419,0.136004
pitcher_reverse,24467,2024,1011,0.233432
pitcher_reverse,24469,2025,618,0.165049
pitcher_reverse,24477,2025,31,0.290323
pitcher_reverse,24478,2025,77,0.25974
pitcher_reverse,24482,2025,424,0.266509
pitcher_reverse,24483,2025,2905,0.225473
pitcher_reverse,24484,2025,856,0.274533
pitcher_reverse,24485,2025,836,0.245215
pitcher_reverse,24486,2025,141,0.382979
pitcher_reverse,24487,2025,362,0.240331
pitcher_reverse,24488,2025,855,0.273684
pitcher_reverse,24494,2025,456,0.129386
pitcher_reverse,24498,2025,106,0.330189
pitcher_reverse,24499,2025,245,0.22449
pitcher_reverse,24502,2025,180,0.338889
pitcher_reverse,24508,2025,1782,0.223906
pitcher_reverse,24509,2025,2464,0.20901
pitcher_reverse,24512,2025,749,0.273698
pitcher_reverse,24515,2025,154,0.298701
pitcher_reverse,24516,2025,131,0.412214
pitcher_reverse,24518,2025,86,0.27907
pitcher_reverse,24525,2025,111,0.234234
pitcher_reverse,24527,2025,1237,0.25869
pitcher_reverse,24531,2025,118,0.271186
pitcher_reverse,24533,2025,136,0.169118
pitcher_reverse,24535,2025,44,0.295455
pitcher_reverse,24537,2025,354,0.161017
pitcher_reverse,24540,2025,2428,0.165157
pitcher_reverse,24541,2025,2603,0.260085
pitcher_reverse,24544,2025,1411,0.303331
pitcher_reverse,24546,2025,881,0.298524
pitcher_reverse,24552,2025,84,0.214286
pitcher_reverse,24557,2025,12,0.25
pitcher_reverse,24559,2025,709,0.150917
pitcher_reverse,24560,2025,2397,0.226116
pitcher_reverse,24564,2025,32,0.25
pitcher_reverse,24565,2025,49,0.44898
pitcher_reverse,24566,2025,105,0.266667
pitcher_reverse,24568,2025,1310,0.203817
pitcher_reverse,24570,2025,2831,0.222183
pitcher_reverse,24571,2025,674,0.275964
pitcher_reverse,24572,2025,347,0.340058
pitcher_reverse,24573,2025,596,0.278523
pitcher_reverse,24577,2025,93,0.247312
pitcher_reverse,24579,2025,219,0.30137
pitcher_reverse,24580,2025,98,0.295918
pitcher_reverse,24585,2025,19,0.684211
pitcher_reverse,24587,2025,19,0.315789
pitcher_reverse,24591,2025,30,0.1
pitcher_reverse,24596,2025,124,0.241935
pitcher_reverse,24597,2025,18,0.444444
pitcher_reverse,24598,2025,68,0.441176
pitcher_reverse,24602,2025,40,0.25
pitcher_reverse,24604,2025,2598,0.156659
pitcher_reverse,24605,2025,23,0.434783
pitcher_reverse,24607,2025,1247,0.247795
pitcher_reverse,24608,2025,765,0.291503
pitcher_reverse,24609,2025,35,0.257143
pitcher_reverse,24618,2025,8,0.25
pitcher_reverse,24619,2025,2028,0.254438
pitcher_reverse,24621,2025,26,0.307692
pitcher_reverse,24622,2025,1052,0.241445
pitcher_reverse,24623,2025,1601,0.218613
pitcher_reverse,24624,2025,747,0.314592
pitcher_reverse,24625,2025,96,0.40625
pitcher_reverse,24626,2025,1462,0.322845
pitcher_reverse,24627,2025,1066,0.196998
pitcher_reverse,24629,2025,791,0.269279
pitcher_reverse,24631,2025,607,0.24547
pitcher_reverse,24633,2025,326,0.273006
