global_player_mapping_key,role,train_player_id,current_trackman_player_id,global_player_mapping_status,global_player_mapping_status_ko,global_representative_trackman_player_id,global_exact_candidates,global_exact_candidate_count,global_reverse_train_player_count,global_exact_top_rows,global_exact_top_games,global_exact_total_rows,global_exact_total_games,global_exact_purity,global_exact_strict_contexts,final_linked_role_observations,final_linked_games,final_confirmed_id_matches,final_confirmed_id_mismatches,train_role_observations,train_games,train_strict_contexts
1291,pitcher,23860,50109,confirmed_global_exact,역할별 전역 exact 양방향 확정,50109,50109:527rows/24games,1,1,527,24,527,24,1.0,4,1719,58,1719,0,2173,70,5
1292,pitcher,23863,50114,confirmed_global_exact,역할별 전역 exact 양방향 확정,50114,50114:217rows/13games,1,1,217,13,217,13,1.0,2,481,31,481,0,662,42,2
1293,pitcher,23866,69803,confirmed_global_exact,역할별 전역 exact 양방향 확정,69803,69803:61rows/3games,1,1,61,3,61,3,1.0,2,107,5,107,0,108,5,2
1294,pitcher,23867,69801,confirmed_global_exact,역할별 전역 exact 양방향 확정,69801,69801:87rows/2games,1,1,87,2,87,2,1.0,2,263,5,263,0,263,5,2
1295,pitcher,23868,50430,confirmed_global_exact,역할별 전역 exact 양방향 확정,50430,50430:152rows/6games,1,1,152,6,152,6,1.0,4,336,12,336,0,369,13,6
1296,pitcher,23869,50441,confirmed_global_exact,역할별 전역 exact 양방향 확정,50441,50441:1669rows/25games,1,1,1669,25,1669,25,1.0,4,2423,36,2423,0,2868,41,6
1297,pitcher,23870,50449,confirmed_global_exact,역할별 전역 exact 양방향 확정,50449,50449:1508rows/23games,1,1,1508,23,1508,23,1.0,5,2199,32,2199,0,2380,34,6
1298,pitcher,23871,50464,confirmed_global_exact,역할별 전역 exact 양방향 확정,50464,50464:1289rows/27games,1,1,1289,27,1289,27,1.0,4,1954,41,1954,0,2497,48,7
1299,pitcher,23872,50411,confirmed_global_exact,역할별 전역 exact 양방향 확정,50411,50411:92rows/6games,1,1,92,6,92,6,1.0,1,206,9,206,0,280,10,3
1300,pitcher,23873,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,23,1,0,0,23,1,1
1301,pitcher,23874,50412,confirmed_global_exact,역할별 전역 exact 양방향 확정,50412,50412:32rows/1games,1,1,32,1,32,1,1.0,1,76,3,76,0,79,3,2
1302,pitcher,23879,64498,confirmed_global_exact,역할별 전역 exact 양방향 확정,64498,64498:43rows/1games,1,1,43,1,43,1,1.0,1,213,3,213,0,213,3,3
1303,pitcher,23880,571527,confirmed_global_exact,역할별 전역 exact 양방향 확정,571527,571527:6792rows/68games,1,1,6792,68,6792,68,1.0,5,10780,108,10780,0,11433,114,5
1304,pitcher,23884,50573,confirmed_global_exact,역할별 전역 exact 양방향 확정,50573,50573:23rows/1games,1,1,23,1,23,1,1.0,1,23,1,23,0,108,2,2
1305,pitcher,23885,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,30,1,0,0,30,1,1
1306,pitcher,23886,50592,confirmed_global_exact,역할별 전역 exact 양방향 확정,50592,50592:79rows/3games,1,1,79,3,79,3,1.0,2,110,6,110,0,141,7,4
1307,pitcher,23887,50563,confirmed_global_exact,역할별 전역 exact 양방향 확정,50563,50563:37rows/3games,1,1,37,3,37,3,1.0,1,37,3,37,0,121,8,3
1308,pitcher,23893,50556,confirmed_global_exact,역할별 전역 exact 양방향 확정,50556,50556:1786rows/113games,1,1,1786,113,1786,113,1.0,5,3285,196,3285,0,3654,218,6
1309,pitcher,23895,50596,confirmed_global_exact,역할별 전역 exact 양방향 확정,50596,50596:31rows/2games,1,1,31,2,31,2,1.0,2,181,5,181,0,181,5,3
1310,pitcher,23897,573185,confirmed_global_exact,역할별 전역 exact 양방향 확정,573185,573185:5051rows/52games,1,1,5051,52,5051,52,1.0,4,8020,83,8020,0,8632,89,4
1311,pitcher,23898,592716,confirmed_global_exact,역할별 전역 exact 양방향 확정,592716,592716:1375rows/16games,1,1,1375,16,1375,16,1.0,1,2116,24,2116,0,2202,25,1
1312,pitcher,23902,65411,confirmed_global_exact,역할별 전역 exact 양방향 확정,65411,65411:750rows/32games,1,1,750,32,750,32,1.0,10,1732,62,1732,0,1883,65,11
1313,pitcher,23903,50859,confirmed_global_exact,역할별 전역 exact 양방향 확정,50859,50859:5013rows/66games,1,1,5013,66,5013,66,1.0,6,9315,125,9315,0,9876,134,7
1314,pitcher,23904,50812,confirmed_global_exact,역할별 전역 exact 양방향 확정,50812,50812:387rows/17games,1,1,387,17,387,17,1.0,6,613,28,613,0,738,35,7
1315,pitcher,23908,50811,confirmed_global_exact,역할별 전역 exact 양방향 확정,50811,50811:26rows/1games,1,1,26,1,26,1,1.0,1,48,3,48,0,48,3,1
1316,pitcher,23909,50813,confirmed_global_exact,역할별 전역 exact 양방향 확정,50813,50813:208rows/4games,1,1,208,4,208,4,1.0,2,315,7,315,0,405,8,4
1317,pitcher,23910,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,41,1,0,0,99,2,1
1318,pitcher,23912,50818,confirmed_global_exact,역할별 전역 exact 양방향 확정,50818,50818:22rows/1games,1,1,22,1,22,1,1.0,1,22,1,22,0,22,1,1
1319,pitcher,23914,620982,confirmed_global_exact,역할별 전역 exact 양방향 확정,620982,620982:1561rows/16games,1,1,1561,16,1561,16,1.0,1,2839,29,2839,0,2949,30,1
1320,pitcher,23915,592468,confirmed_global_exact,역할별 전역 exact 양방향 확정,592468,592468:1380rows/14games,1,1,1380,14,1380,14,1.0,2,2632,28,2632,0,2828,30,3
1321,pitcher,23916,543193,confirmed_global_exact,역할별 전역 exact 양방향 확정,543193,543193:1601rows/16games,1,1,1601,16,1601,16,1.0,1,1903,19,1903,0,2809,28,1
1322,pitcher,23917,605156,confirmed_global_exact,역할별 전역 exact 양방향 확정,605156,605156:1033rows/11games,1,1,1033,11,1033,11,1.0,2,1510,16,1510,0,3437,36,2
1323,pitcher,23920,50622,confirmed_global_exact,역할별 전역 exact 양방향 확정,50622,50622:15rows/1games,1,1,15,1,15,1,1.0,1,15,1,15,0,84,3,2
1324,pitcher,23921,50604,confirmed_global_exact,역할별 전역 exact 양방향 확정,50604,50604:13rows/1games,1,1,13,1,13,1,1.0,1,27,3,27,0,107,6,2
1325,pitcher,23922,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,86,3,0,0,131,4,3
1326,pitcher,23923,50641,confirmed_global_exact,역할별 전역 exact 양방향 확정,50641,50641:26rows/1games,1,1,26,1,26,1,1.0,1,26,1,26,0,180,9,5
1327,pitcher,23927,50650,confirmed_global_exact,역할별 전역 exact 양방향 확정,50650,50650:84rows/2games,1,1,84,2,84,2,1.0,2,187,4,187,0,403,8,4
1328,pitcher,23929,50662,confirmed_global_exact,역할별 전역 exact 양방향 확정,50662,50662:1206rows/79games,1,1,1206,79,1206,79,1.0,6,1962,122,1962,0,4326,272,6
1329,pitcher,23930,50720,confirmed_global_exact,역할별 전역 exact 양방향 확정,50720,50720:902rows/19games,1,1,902,19,902,19,1.0,4,2298,41,2298,0,2685,48,7
1330,pitcher,23931,50758,confirmed_global_exact,역할별 전역 exact 양방향 확정,50758,50758:87rows/5games,1,1,87,5,87,5,1.0,3,154,8,154,0,154,8,3
1331,pitcher,23932,50726,confirmed_global_exact,역할별 전역 exact 양방향 확정,50726,50726:1465rows/51games,1,1,1465,51,1465,51,1.0,4,2177,73,2177,0,2478,83,7
1332,pitcher,23933,50710,confirmed_global_exact,역할별 전역 exact 양방향 확정,50710,50710:149rows/7games,1,1,149,7,149,7,1.0,2,353,16,353,0,378,17,4
1333,pitcher,23934,50711,confirmed_global_exact,역할별 전역 exact 양방향 확정,50711,50711:223rows/7games,1,1,223,7,223,7,1.0,4,361,13,361,0,361,13,4
1334,pitcher,23935,50705,confirmed_global_exact,역할별 전역 exact 양방향 확정,50705,50705:1931rows/107games,1,1,1931,107,1931,107,1.0,4,3478,193,3478,0,3744,208,5
1335,pitcher,23936,50712,confirmed_global_exact,역할별 전역 exact 양방향 확정,50712,50712:60rows/3games,1,1,60,3,60,3,1.0,1,70,4,70,0,70,4,1
1336,pitcher,23942,50706,confirmed_global_exact,역할별 전역 exact 양방향 확정,50706,50706:222rows/5games,1,1,222,5,222,5,1.0,3,550,15,550,0,556,15,4
1337,pitcher,23943,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,84,2,0,0,89,2,2
1338,pitcher,23944,623167,confirmed_global_exact,역할별 전역 exact 양방향 확정,623167,623167:1350rows/15games,1,1,1350,15,1350,15,1.0,1,1951,21,1951,0,1953,21,1
1339,pitcher,23947,50262,confirmed_global_exact,역할별 전역 exact 양방향 확정,50262,50262:213rows/6games,1,1,213,6,213,6,1.0,3,266,9,266,0,270,10,3
1340,pitcher,23950,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,59,2,0,0,60,2,1
1341,pitcher,23951,50296,confirmed_global_exact,역할별 전역 exact 양방향 확정,50296,50296:155rows/5games,1,1,155,5,155,5,1.0,2,680,17,680,0,688,17,5
1342,pitcher,23952,50298,confirmed_global_exact,역할별 전역 exact 양방향 확정,50298,50298:143rows/6games,1,1,143,6,143,6,1.0,4,295,13,295,0,391,15,5
1343,pitcher,23953,50203,confirmed_global_exact,역할별 전역 exact 양방향 확정,50203,50203:561rows/33games,1,1,561,33,561,33,1.0,6,1062,58,1062,0,1227,64,7
1344,pitcher,23954,50205,confirmed_global_exact,역할별 전역 exact 양방향 확정,50205,50205:304rows/16games,1,1,304,16,304,16,1.0,4,597,22,597,0,680,26,5
1345,pitcher,23955,50206,confirmed_global_exact,역할별 전역 exact 양방향 확정,50206,50206:250rows/13games,1,1,250,13,250,13,1.0,4,354,17,354,0,467,18,5
1346,pitcher,23959,50211,confirmed_global_exact,역할별 전역 exact 양방향 확정,50211,50211:111rows/3games,1,1,111,3,111,3,1.0,2,170,4,170,0,170,4,3
1347,pitcher,23962,605541,confirmed_global_exact,역할별 전역 exact 양방향 확정,605541,605541:1328rows/14games,1,1,1328,14,1328,14,1.0,1,2484,26,2484,0,2789,29,1
1348,pitcher,23963,50992,confirmed_global_exact,역할별 전역 exact 양방향 확정,50992,50992:916rows/17games,1,1,916,17,916,17,1.0,3,1244,25,1244,0,1397,28,5
1349,pitcher,23964,50995,confirmed_global_exact,역할별 전역 exact 양방향 확정,50995,50995:301rows/5games,1,1,301,5,301,5,1.0,3,336,7,336,0,336,7,3
1350,pitcher,23966,50901,confirmed_global_exact,역할별 전역 exact 양방향 확정,50901,50901:100rows/5games,1,1,100,5,100,5,1.0,1,134,7,134,0,143,8,2
1351,pitcher,23967,50900,confirmed_global_exact,역할별 전역 exact 양방향 확정,50900,50900:7rows/1games,1,1,7,1,7,1,1.0,1,50,3,50,0,60,4,3
1352,pitcher,23968,50905,confirmed_global_exact,역할별 전역 exact 양방향 확정,50905,50905:241rows/3games,1,1,241,3,241,3,1.0,1,297,4,297,0,297,4,2
1353,pitcher,23972,50904,confirmed_global_exact,역할별 전역 exact 양방향 확정,50904,50904:499rows/24games,1,1,499,24,499,24,1.0,2,825,34,825,0,868,35,3
1354,pitcher,23977,50354,confirmed_global_exact,역할별 전역 exact 양방향 확정,50354,50354:888rows/20games,1,1,888,20,888,20,1.0,6,1369,30,1369,0,1731,38,8
1355,pitcher,23979,50360,confirmed_global_exact,역할별 전역 exact 양방향 확정,50360,50360:1971rows/72games,1,1,1971,72,1971,72,1.0,7,3286,127,3286,0,3616,140,9
1356,pitcher,23982,50393,confirmed_global_exact,역할별 전역 exact 양방향 확정,50393,50393:563rows/31games,1,1,563,31,563,31,1.0,5,850,48,850,0,985,56,7
1357,pitcher,23983,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,0,0,0,0,2,1,1
1358,pitcher,23984,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,51,2,0,0,128,5,1
1359,pitcher,23985,50397,confirmed_global_exact,역할별 전역 exact 양방향 확정,50397,50397:101rows/4games,1,1,101,4,101,4,1.0,3,213,11,213,0,416,21,5
1360,pitcher,23987,628333,confirmed_global_exact,역할별 전역 exact 양방향 확정,628333,628333:4993rows/51games,1,1,4993,51,4993,51,1.0,3,8641,87,8641,0,9769,98,3
1361,pitcher,23988,50030,confirmed_global_exact,역할별 전역 exact 양방향 확정,50030,50030:4260rows/53games,1,1,4260,53,4260,53,1.0,5,6723,82,6723,0,7139,87,5
1362,pitcher,23991,50036,confirmed_global_exact,역할별 전역 exact 양방향 확정,50036,50036:377rows/20games,1,1,377,20,377,20,1.0,5,612,35,612,0,684,40,8
1363,pitcher,24011,51154,confirmed_global_exact,역할별 전역 exact 양방향 확정,51154,51154:797rows/17games,1,1,797,17,797,17,1.0,5,1055,25,1055,0,1138,27,5
1364,pitcher,24012,51163,confirmed_global_exact,역할별 전역 exact 양방향 확정,51163,51163:335rows/9games,1,1,335,9,335,9,1.0,2,792,19,792,0,975,22,2
1365,pitcher,24013,51110,confirmed_global_exact,역할별 전역 exact 양방향 확정,51110,51110:574rows/11games,1,1,574,11,574,11,1.0,3,1495,30,1495,0,1803,37,3
1366,pitcher,24015,51104,confirmed_global_exact,역할별 전역 exact 양방향 확정,51104,51104:18rows/1games,1,1,18,1,18,1,1.0,1,28,2,28,0,28,2,2
1367,pitcher,24017,51109,confirmed_global_exact,역할별 전역 exact 양방향 확정,51109,51109:72rows/1games,1,1,72,1,72,1,1.0,1,303,6,303,0,303,6,1
1368,pitcher,24018,51111,confirmed_global_exact,역할별 전역 exact 양방향 확정,51111,51111:667rows/13games,1,1,667,13,667,13,1.0,5,1735,40,1735,0,2265,52,6
1369,pitcher,24020,51143,confirmed_global_exact,역할별 전역 exact 양방향 확정,51143,51143:931rows/13games,1,1,931,13,931,13,1.0,5,2759,40,2759,0,3126,45,7
1370,pitcher,24021,605498,confirmed_global_exact,역할별 전역 exact 양방향 확정,605498,605498:1127rows/14games,1,1,1127,14,1127,14,1.0,2,1735,22,1735,0,1966,24,2
1371,pitcher,24026,51058,confirmed_global_exact,역할별 전역 exact 양방향 확정,51058,51058:340rows/9games,1,1,340,9,340,9,1.0,3,602,15,602,0,606,15,4
1372,pitcher,24027,51060,confirmed_global_exact,역할별 전역 exact 양방향 확정,51060,51060:127rows/5games,1,1,127,5,127,5,1.0,4,146,6,146,0,174,7,4
1373,pitcher,24028,51097,confirmed_global_exact,역할별 전역 exact 양방향 확정,51097,51097:480rows/27games,1,1,480,27,480,27,1.0,2,754,41,754,0,764,41,3
1374,pitcher,24036,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,30,1,0,0,30,1,1
1375,pitcher,24038,51516,confirmed_global_exact,역할별 전역 exact 양방향 확정,51516,51516:1898rows/64games,1,1,1898,64,1898,64,1.0,4,3818,108,3818,0,4375,123,6
1376,pitcher,24039,51586,confirmed_global_exact,역할별 전역 exact 양방향 확정,51586,51586:201rows/8games,1,1,201,8,201,8,1.0,4,254,11,254,0,292,13,5
1377,pitcher,24042,,conflict_reverse_multiple_train_ids,Trackman ID가 복수 Train 선수로 역매핑,51594,51594:248rows/23games,1,2,248,23,248,23,1.0,3,506,38,0,0,589,41,5
1378,pitcher,24043,575070,confirmed_global_exact,역할별 전역 exact 양방향 확정,575070,575070:1201rows/16games,1,1,1201,16,1201,16,1.0,1,2621,36,2621,0,2728,37,1
1379,pitcher,24044,51526,confirmed_global_exact,역할별 전역 exact 양방향 확정,51526,51526:386rows/20games,1,1,386,20,386,20,1.0,4,545,29,545,0,700,35,5
1380,pitcher,24045,51592,confirmed_global_exact,역할별 전역 exact 양방향 확정,51592,51592:30rows/1games,1,1,30,1,30,1,1.0,1,30,1,30,0,121,2,1
1381,pitcher,24047,51546,confirmed_global_exact,역할별 전역 exact 양방향 확정,51546,51546:197rows/10games,1,1,197,10,197,10,1.0,2,379,17,379,0,472,22,5
1382,pitcher,24048,51564,confirmed_global_exact,역할별 전역 exact 양방향 확정,51564,51564:12rows/1games,1,1,12,1,12,1,1.0,1,32,3,32,0,75,4,2
1383,pitcher,24051,51867,confirmed_global_exact,역할별 전역 exact 양방향 확정,51867,51867:359rows/8games,1,1,359,8,359,8,1.0,5,677,14,677,0,752,16,6
1384,pitcher,24052,592499,confirmed_global_exact,역할별 전역 exact 양방향 확정,592499,592499:96rows/2games,1,1,96,2,96,2,1.0,1,214,4,214,0,215,4,1
1385,pitcher,24053,521655,confirmed_global_exact,역할별 전역 exact 양방향 확정,521655,521655:2682rows/27games,1,1,2682,27,2682,27,1.0,2,4748,48,4748,0,5295,53,2
1386,pitcher,24055,51897,confirmed_global_exact,역할별 전역 exact 양방향 확정,51897,51897:674rows/44games,1,1,674,44,674,44,1.0,1,1482,79,1482,0,1812,90,6
1387,pitcher,24056,51895,confirmed_global_exact,역할별 전역 exact 양방향 확정,51895,51895:1303rows/60games,1,1,1303,60,1303,60,1.0,4,2292,112,2292,0,2502,122,5
1388,pitcher,24059,51809,confirmed_global_exact,역할별 전역 exact 양방향 확정,51809,51809:233rows/11games,1,1,233,11,233,11,1.0,3,536,32,536,0,618,38,5
1389,pitcher,24063,51454,confirmed_global_exact,역할별 전역 exact 양방향 확정,51454,51454:2265rows/86games,1,1,2265,86,2265,86,1.0,6,3788,152,3788,0,4020,168,6
1390,pitcher,24064,51460,confirmed_global_exact,역할별 전역 exact 양방향 확정,51460,51460:391rows/6games,1,1,391,6,391,6,1.0,3,622,9,622,0,676,12,6
1391,pitcher,24065,51462,confirmed_global_exact,역할별 전역 exact 양방향 확정,51462,51462:91rows/1games,1,1,91,1,91,1,1.0,1,189,2,189,0,189,2,2
1392,pitcher,24069,51408,confirmed_global_exact,역할별 전역 exact 양방향 확정,51408,51408:50rows/3games,1,1,50,3,50,3,1.0,3,55,4,55,0,55,4,3
1393,pitcher,24073,51411,confirmed_global_exact,역할별 전역 exact 양방향 확정,51411,51411:25rows/1games,1,1,25,1,25,1,1.0,1,25,1,25,0,25,1,1
1394,pitcher,24076,51948,confirmed_global_exact,역할별 전역 exact 양방향 확정,51948,51948:1423rows/25games,1,1,1423,25,1423,25,1.0,3,2260,42,2260,0,2550,47,6
1395,pitcher,24078,51994,confirmed_global_exact,역할별 전역 exact 양방향 확정,51994,51994:805rows/48games,1,1,805,48,805,48,1.0,5,1203,75,1203,0,1351,80,5
1396,pitcher,24084,51901,confirmed_global_exact,역할별 전역 exact 양방향 확정,51901,51901:17rows/1games,1,1,17,1,17,1,1.0,1,49,3,49,0,49,3,1
1397,pitcher,24085,641149,confirmed_global_exact,역할별 전역 exact 양방향 확정,641149,641149:1056rows/11games,1,1,1056,11,1056,11,1.0,2,2916,30,2916,0,3137,32,2
1398,pitcher,24086,51359,confirmed_global_exact,역할별 전역 exact 양방향 확정,51359,51359:1387rows/34games,1,1,1387,34,1387,34,1.0,3,2162,56,2162,0,2427,61,6
1399,pitcher,24088,51393,confirmed_global_exact,역할별 전역 exact 양방향 확정,51393,51393:439rows/22games,1,1,439,22,439,22,1.0,4,643,34,643,0,838,44,7
1400,pitcher,24089,51301,confirmed_global_exact,역할별 전역 exact 양방향 확정,51301,51301:1008rows/62games,1,1,1008,62,1008,62,1.0,3,1821,118,1821,0,2000,130,6
1401,pitcher,24094,51306,confirmed_global_exact,역할별 전역 exact 양방향 확정,51306,51306:105rows/2games,1,1,105,2,105,2,1.0,1,198,4,198,0,374,7,3
1402,pitcher,24097,595001,confirmed_global_exact,역할별 전역 exact 양방향 확정,595001,595001:101rows/1games,1,1,101,1,101,1,1.0,1,180,2,180,0,180,2,1
1403,pitcher,24099,51230,confirmed_global_exact,역할별 전역 exact 양방향 확정,51230,51230:1730rows/28games,1,1,1730,28,1730,28,1.0,5,2834,46,2834,0,3048,49,6
1404,pitcher,24100,51264,confirmed_global_exact,역할별 전역 exact 양방향 확정,51264,51264:2838rows/67games,1,1,2838,67,2838,67,1.0,4,4342,100,4342,0,4480,110,5
1405,pitcher,24102,51294,confirmed_global_exact,역할별 전역 exact 양방향 확정,51294,51294:193rows/8games,1,1,193,8,193,8,1.0,4,212,9,212,0,212,9,4
1406,pitcher,24104,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,86,3,0,0,86,3,1
1407,pitcher,24105,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,174,4,0,0,175,4,2
1408,pitcher,24107,51299,confirmed_global_exact,역할별 전역 exact 양방향 확정,51299,51299:18rows/1games,1,1,18,1,18,1,1.0,1,76,5,76,0,76,5,2
1409,pitcher,24109,664641,confirmed_global_exact,역할별 전역 exact 양방향 확정,664641,664641:1922rows/19games,1,1,1922,19,1922,19,1.0,2,3084,31,3084,0,3093,31,2
1410,pitcher,24110,621141,confirmed_global_exact,역할별 전역 exact 양방향 확정,621141,621141:1249rows/13games,1,1,1249,13,1249,13,1.0,1,2017,21,2017,0,2019,21,1
1411,pitcher,24112,51204,confirmed_global_exact,역할별 전역 exact 양방향 확정,51204,51204:69rows/2games,1,1,69,2,69,2,1.0,1,219,6,219,0,286,8,3
1412,pitcher,24113,51202,confirmed_global_exact,역할별 전역 exact 양방향 확정,51202,51202:89rows/6games,1,1,89,6,89,6,1.0,3,216,12,216,0,246,13,4
1413,pitcher,24115,51648,confirmed_global_exact,역할별 전역 exact 양방향 확정,51648,51648:2401rows/27games,1,1,2401,27,2401,27,1.0,4,3242,37,3242,0,7126,80,4
1414,pitcher,24116,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,97,1,0,0,192,6,3
1415,pitcher,24117,51665,confirmed_global_exact,역할별 전역 exact 양방향 확정,51665,51665:86rows/4games,1,1,86,4,86,4,1.0,1,179,9,179,0,547,23,3
1416,pitcher,24118,51668,confirmed_global_exact,역할별 전역 exact 양방향 확정,51668,51668:74rows/4games,1,1,74,4,74,4,1.0,1,199,10,199,0,530,27,3
1417,pitcher,24126,596043,confirmed_global_exact,역할별 전역 exact 양방향 확정,596043,596043:653rows/7games,1,1,653,7,653,7,1.0,1,844,9,844,0,1977,21,1
1418,pitcher,24129,51715,confirmed_global_exact,역할별 전역 exact 양방향 확정,51715,51715:2245rows/52games,1,1,2245,52,2245,52,1.0,4,3453,84,3453,0,3552,86,6
1419,pitcher,24131,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,145,2,0,0,145,2,2
1420,pitcher,24133,51761,confirmed_global_exact,역할별 전역 exact 양방향 확정,51761,51761:512rows/17games,1,1,512,17,512,17,1.0,3,887,28,887,0,971,30,4
1421,pitcher,24135,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,106,3,0,0,108,3,2
1422,pitcher,24136,51713,confirmed_global_exact,역할별 전역 exact 양방향 확정,51713,51713:1155rows/64games,1,1,1155,64,1155,64,1.0,6,1751,98,1751,0,1960,106,7
1423,pitcher,24140,543001,confirmed_global_exact,역할별 전역 exact 양방향 확정,543001,543001:1709rows/18games,1,1,1709,18,1709,18,1.0,2,2823,30,2823,0,3330,35,2
1424,pitcher,24146,543557,confirmed_global_exact,역할별 전역 exact 양방향 확정,543557,543557:693rows/9games,1,1,693,9,693,9,1.0,2,993,12,993,0,1086,13,2
1425,pitcher,24147,543208,confirmed_global_exact,역할별 전역 exact 양방향 확정,543208,543208:653rows/8games,1,1,653,8,653,8,1.0,1,1192,14,1192,0,1286,15,1
1426,pitcher,24151,649963,confirmed_global_exact,역할별 전역 exact 양방향 확정,649963,649963:100rows/1games,1,1,100,1,100,1,1.0,1,100,1,100,0,661,7,1
1427,pitcher,24152,52149,confirmed_global_exact,역할별 전역 exact 양방향 확정,52149,52149:458rows/9games,1,1,458,9,458,9,1.0,3,1285,22,1285,0,1619,28,3
1428,pitcher,24153,52140,confirmed_global_exact,역할별 전역 exact 양방향 확정,52140,52140:12rows/1games,1,1,12,1,12,1,1.0,1,198,12,198,0,267,15,3
1429,pitcher,24154,52163,confirmed_global_exact,역할별 전역 exact 양방향 확정,52163,52163:13rows/1games,1,1,13,1,13,1,1.0,1,92,6,92,0,191,11,1
1430,pitcher,24156,52168,confirmed_global_exact,역할별 전역 exact 양방향 확정,52168,52168:44rows/1games,1,1,44,1,44,1,1.0,1,44,1,44,0,82,2,2
1431,pitcher,24157,52119,confirmed_global_exact,역할별 전역 exact 양방향 확정,52119,52119:110rows/8games,1,1,110,8,110,8,1.0,4,544,32,544,0,785,48,5
1432,pitcher,24161,52123,confirmed_global_exact,역할별 전역 exact 양방향 확정,52123,52123:54rows/3games,1,1,54,3,54,3,1.0,1,258,13,258,0,357,17,2
1433,pitcher,24164,592644,confirmed_global_exact,역할별 전역 exact 양방향 확정,592644,592644:2878rows/30games,1,1,2878,30,2878,30,1.0,2,4188,44,4188,0,4550,48,2
1434,pitcher,24165,52867,confirmed_global_exact,역할별 전역 exact 양방향 확정,52867,52867:17rows/1games,1,1,17,1,17,1,1.0,1,116,5,116,0,158,7,3
1435,pitcher,24166,52873,confirmed_global_exact,역할별 전역 exact 양방향 확정,52873,52873:498rows/16games,1,1,498,16,498,16,1.0,4,787,24,787,0,812,24,6
1436,pitcher,24167,52844,confirmed_global_exact,역할별 전역 exact 양방향 확정,52844,52844:14rows/1games,1,1,14,1,14,1,1.0,1,266,9,266,0,297,9,2
1437,pitcher,24168,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,17,1,0,0,43,2,1
1438,pitcher,24169,52868,confirmed_global_exact,역할별 전역 exact 양방향 확정,52868,52868:328rows/8games,1,1,328,8,328,8,1.0,3,779,18,770,9,829,20,5
1439,pitcher,24170,52895,confirmed_global_exact,역할별 전역 exact 양방향 확정,52895,52895:29rows/1games,1,1,29,1,29,1,1.0,1,38,2,38,0,58,3,2
1440,pitcher,24172,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,7,1,0,0,25,2,1
1441,pitcher,24173,52809,confirmed_global_exact,역할별 전역 exact 양방향 확정,52809,52809:80rows/2games,1,1,80,2,80,2,1.0,2,227,6,227,0,367,9,3
1442,pitcher,24178,52330,confirmed_global_exact,역할별 전역 exact 양방향 확정,52330,52330:905rows/48games,1,1,905,48,905,48,1.0,3,1474,71,1474,0,1747,77,5
1443,pitcher,24179,52394,confirmed_global_exact,역할별 전역 exact 양방향 확정,52394,52394:53rows/3games,1,1,53,3,53,3,1.0,1,295,11,295,0,427,16,3
1444,pitcher,24181,52391,confirmed_global_exact,역할별 전역 exact 양방향 확정,52391,52391:86rows/3games,1,1,86,3,86,3,1.0,2,86,3,86,0,86,3,2
1445,pitcher,24183,52395,confirmed_global_exact,역할별 전역 exact 양방향 확정,52395,52395:603rows/22games,1,1,603,22,603,22,1.0,3,926,39,926,0,1004,43,5
1446,pitcher,24184,52396,confirmed_global_exact,역할별 전역 exact 양방향 확정,52396,52396:65rows/3games,1,1,65,3,65,3,1.0,2,65,3,65,0,65,3,2
1447,pitcher,24185,52397,confirmed_global_exact,역할별 전역 exact 양방향 확정,52397,52397:952rows/47games,1,1,952,47,952,47,1.0,4,1641,81,1641,0,1877,90,5
1448,pitcher,24193,621169,confirmed_global_exact,역할별 전역 exact 양방향 확정,621169,621169:1263rows/17games,1,1,1263,17,1263,17,1.0,1,2253,32,2253,0,2369,33,1
1449,pitcher,24197,52994,confirmed_global_exact,역할별 전역 exact 양방향 확정,52994,52994:239rows/6games,1,1,239,6,239,6,1.0,2,379,12,379,0,464,17,4
